movie_name,movie_comment,movie_label
breathing_happy,Breathing Happy is the magical Christmas story about recovery and grief we didnt know we needed Its a drama thats a little too rock and roll not to fit under our huge genre umbrella I for one am glad its here,fresh
on_sacred_ground,An important and timely film.,fresh
on_sacred_ground,The heavy-handed drama depicts Indigenous Peoples’ Standing Rock protests but focuses on white outsiders...,fresh
on_sacred_ground,In the end On Sacred Ground is able to escape the full extent of a white savior story because the ending in real life is not happy and not exactly finished as well,rotten
on_sacred_ground,A movie that is not merely disappointingly uneven but irredeemably unbalanced,rotten
on_sacred_ground,Overwrought and heavy-handed It suffers from an unfocused meandering plot thataposs overstuffed and bites off more than it could chew ,rotten
on_sacred_ground,If the thinking behind On Sacred Ground was to change the hearts of like-minded Republicans well bad news for them both sides are going to reach across the aisle to ridicule this one,rotten
remember_yesterday,While well-intentioned the lack of romantic sparks ultimately wastes Remember Yesterdays second shot at love,rotten
remember_yesterday,The expected cheese that is more acceptable in this genre comes off much less grating than similar films The script does its best to give the town and  cast a natural feel Does not reinvent the Valentines heart but it is a cozy watch,fresh
remember_yesterday,Instantly forgettable ,rotten
belle_vie,Despite the fine outlook on life the movie wears itself thin even in the most interesting of eras and developments,fresh
belle_vie, quotBelle Viequot is much more than the name of a bistro of course French that was surviving in between a McDonalds and a Kentucky Fried Chicken in the heart of LA quotBelle Viequot is a way of living Full review in Spanish,fresh
belle_vie,Theres an inherent optimism and faith in humanity at the base of Belle Vie that the human need for community and connection over a good meal will always be there Given the doomsaying of the past few years this film is a lovely spark of hope,fresh
belle_vie,The film stands as a fine tribute to the spirit of independent businesses and the need for socialization at a time when so many of us are spending more and more time in our homes.,fresh
belle_vie,Its a heart-warming tale of real people in real situations that all of us have lived through in the past two years,fresh
belle_vie,Director Marcus Mizelle had the sharp instinct to know what a good story and  charismatic subject he had in Los Angeles restaurant owner Vincent Samarco.,fresh
belle_vie,Belle Vie is a sobering snapshot of an uncertain time and an important piece of public record but also an encouraging reminder of the importance of community and resilience in the face of adversity,fresh
belle_vie,"A bittersweet portrait of the struggles of a business owner in the pandemic era, enhanced by a main character that reminds us constantly to take it easy and enjoy the ride because what this is still in fact a belle vie (or a beautiful life).",fresh
belle_vie,"It is great that an honest film like this exists to capture and preserve some the memories that came with the COVID- pandemic, particularly from the perspective of a small business owner.",fresh
belle_vie,An enlightening and poignant documentary,fresh
belle_vie,"Marcus Mizelles LA-set documentary tracks a migrant restaurateurs trials under Covid as affirmation of, and corrective to, the American dream",fresh
belle_vie,Belle Vie is an anthem of decency.,fresh
belle_vie,"The movie manages to be both rueful and hopeful, which is also a perfect reflection of Vincent Samarco.",fresh
belle_vie,There is an undeniable charm about director Marcus Mizelle’s documentary Belle Vie.,fresh
belle_vie,A powerful story of one restaurant's experience during the  phase of the COVID- pandemic.,fresh
belle_vie,Belle Vie is the name of a Los Angeles Bistro owned and operated by Vincent Samarco. (It is also an ironic comment on the restaurant business and how difficult it is.) ,fresh
belle_vie,"Belle Vie is technically proficient, but its style is pretty standard as far as documentaries go. However, the overview of restaurants struggling during the pandemic is interesting.",fresh
belle_vie,Belle Vie is a documentary about a man who never lost his sense of humor in spite of getting loaded with adversities.,fresh
belle_vie,...a poignant documentary that charts our horrible battle with COVID.,fresh
john_bronco,Walton Goggins uses every ounce of charisma in his wiry frame to create an endearing character while still lampooning 's ultra macho spokesmen.,fresh
john_bronco,A not-quite-movie that ultimately leans too much on its true identity as a wink-wink-nod-nod marketing piece.,rotten
john_bronco,"The charisma that was fully on display in Goggins' previous work is firing on all cylinders in John Bronco - the role demands grins, winks, and whoops, and Goggins is a master at them all.",fresh
john_bronco,"Overlong interviews with Tim Meadows, as Bronco's manager, and real-life pitchmen Kareem Abdul-Jabbar and the fast-talking Micro Machines guy sputter. But the magnetism of Goggins keeps this vehicle from running out of gas.",fresh
john_bronco,"Just  minutes of everybody's favorite vice principal, Walton Goggins, he-man drawling, preening and cussing through a mockumentary about a rodeo cowboy and spokesmodel so butch Ford named the Bronco after him.",fresh
stand_by_me_doraemon_2,"All in all, there aren't too many dull moments in this sequel to the  hit. It marches on with conviction to tell us a story that remains rooted in love, friendship and childhood innocence even with its futuristic escapades.",fresh
the_good_traitor,"This tale of Danish resistance through diplomacy is inherently uncinematic, and neither the director nor the actors are up to the task of making it so. It is, unfortunately, a dull affair, and is likely to bore all but the most ardent World War II buffs.",rotten
the_good_traitor,The outcome could not be more Nordic. [Full review in Spanish],rotten
the_good_traitor,"Given the story's inherent shortage of action, the film probably could have generated more consistent suspense with a tighter focus. At least Thomsen's portrayal is convincing.",rotten
